Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
95,95,0.9892826,-0.056711864,-0.9845905,0.66758114,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,479002,1000,1000.0,1000,0.0,0.99750906,-0.05013975,-0.9986917,0.6638138,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,97000,1000,1000.0,1000,0.0,97000,0.00399507299994184,13.768294782002613,0.9637653550000778,0.33844670200005567,0.009771915000101217,12.447543023002254,0.0047407040001417045,1250.4549614650314,3.2010000040827435e-05,0.000758604088332504,2.162264347076416,10.353853,3.300982,-2.66087,2.2999768,-1.9827833,2.1429005,1.9771032,1.8090729,0.08888507,2.1395776,1.9815392,1.8038781,0.08963456,2.1657991,1.9776145,1.8023496,0.089810915,5.5017863e-05,6.2046616e-05,96000,0.9964101,-0.056403954,-0.99514645,0.6749287,0.4201764,-1.2431399,-4.2207656,1.0153627,1.52223,0.41692933,0.014687396,0.2863094
96,96,0.99827176,-0.12935592,-0.9886772,0.5765897,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,484002,1000,1000.0,1000,0.0,0.9959985,-0.13482969,-0.9974251,0.5670015,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,98000,1000,1000.0,1000,0.0,98000,0.003721733000020322,13.833823315000018,0.9699737749999713,0.3044522049999614,0.008950527000024522,12.54205779200015,0.004632422999975461,1264.6282016060252,3.48599999142607e-05,0.0007479160558432341,0.7615760564804077,9.346669,3.1058006,-6.35543,2.654424,-1.9070213,2.07362,1.9070698,1.7452092,0.08948356,2.0757284,1.9095286,1.7365094,0.08953411,2.081218,1.9063776,1.7364992,0.087772675,2.8557124e-05,0.00010263729,97000,0.9970684,-0.116876155,-0.995759,0.69428295,0.72221243,-1.174856,-4.14718,0.94903,2.0589836,0.4236466,0.015808934,0.26922873
97,97,0.99639654,-0.16301411,-0.9743462,0.31492925,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,489002,1000,1000.0,1000,0.0,0.9325544,-0.15572074,-0.9985029,0.45821258,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,99000,1000,1000.0,1000,0.0,99000,0.005280174000063198,12.988434471997834,0.9546271900001102,0.2870177130000684,0.010664880000149424,11.725860513997304,0.004949601000134862,1277.8997872290247,3.440000000409782e-05,0.0006204230594448745,-1.5112886428833008,10.298667,2.79536,-5.4289,2.4400148,-1.8150617,2.005582,1.8171268,1.670372,0.089253254,2.019522,1.817115,1.6695509,0.08977982,2.0128238,1.8108534,1.6404417,0.0894075,2.5839086e-05,8.048959e-05,98000,0.99668974,-0.10597368,-0.99689174,0.6530442,0.50690126,-1.3077193,-4.1512976,0.93300253,1.6601388,0.37936863,0.015743975,0.26432467
98,98,0.99497634,-0.35891706,-0.9788941,0.3087166,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495,494002,1000,1000.0,1000,0.0,0.9966193,-0.2727306,-0.98517257,0.42824557,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,100000,1000,1000.0,1000,0.0,100000,0.0035451230000944634,13.159932970998852,0.9553874600001109,0.33133983800007627,0.009347418000288599,11.856746408998333,0.003544532999967487,1291.3537110150323,2.2189999981492292e-05,0.0005259893951006234,0.46910184621810913,10.209428,3.0621307,-4.5188923,2.6765277,-1.7362868,1.9238293,1.740516,1.5771166,0.09078518,1.9250487,1.7394238,1.5896233,0.08971485,1.9262736,1.7359065,1.5784601,0.090549186,2.7667047e-05,7.172064e-05,99000,0.99585634,0.016835386,-0.9957467,0.6871864,1.155001,-1.294691,-4.2303157,0.96143806,3.1740267,0.39339146,0.014547797,0.32226244
99,99,0.9982283,-0.31325644,-0.99822855,0.32205608,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,499002,1000,1000.0,1000,0.0,0.9985257,-0.21489322,-0.9935808,0.46502268,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,101000,1000,1000.0,1000,0.0,101000,0.005372704000365047,13.14685736099591,0.9541332570001941,0.3206439699997645,0.00897844700011774,11.85193602899517,0.005760424000072817,1304.780207079043,3.2530000225960976e-05,0.00048160500591620803,-2.4359350204467773,10.140516,2.681093,-4.3658714,2.7671049,-1.657257,1.8831577,1.6577113,1.5274979,0.08162711,1.8835616,1.6576567,1.5271935,0.08174772,1.8818086,1.6531473,1.5021514,0.08065179,1.400904e-05,5.4838503e-05,100000,0.995133,-0.05028064,-0.9989384,0.6708981,0.512077,-1.1888863,-4.356505,0.890676,1.6687535,0.40908238,0.012823127,0.26746434
100,100,0.9969041,-0.20267731,-0.99082655,0.37586504,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,504002,1000,1000.0,1000,0.0,0.9523431,-0.1870352,-0.9961982,0.45158273,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,102000,1000,1000.0,1000,0.0,102000,0.0035286030001770996,13.406312667006205,0.9766921960003856,0.33402356799979316,0.010274198999923101,12.077283727006034,0.004481183999814675,1318.4896082060495,2.919000007750583e-05,0.0004976634518243372,0.035931944847106934,10.623023,3.0047245,-3.6677532,2.501774,-1.5906651,1.814222,1.587981,1.4414895,0.09386199,1.8102148,1.5883731,1.4327186,0.09358095,1.8171502,1.5909541,1.4343965,0.094193935,2.0375479e-05,4.560159e-05,101000,0.9970824,-0.03616931,-0.99456185,0.68402636,0.70124567,-1.2070348,-4.3682756,0.8552345,2.0162628,0.40055218,0.012673074,0.27724472
101,101,0.9392306,-0.24978262,-0.997455,0.3229243,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,509002,1000,1000.0,1000,0.0,0.94288576,-0.18531214,-0.99912566,0.4491168,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,103000,1000,1000.0,1000,0.0,103000,0.00524690299971553,13.344341041999087,0.9581786509997983,0.3199068890003218,0.00918431700029032,12.048128469999028,0.003676331999940885,1332.1382091550463,1.947999999174499e-05,0.00048522863653488457,3.000530481338501,9.622132,3.3932085,-5.635949,2.6045918,-1.5260282,1.7582629,1.5239475,1.390838,0.09275936,1.7538476,1.5249897,1.4007244,0.0911624,1.7570369,1.5218687,1.3898313,0.0923852,2.4645457e-05,3.9709194e-05,102000,0.99469393,-0.010856357,-0.99914,0.7318707,0.6828096,-1.1185861,-4.211556,0.8821284,1.9794313,0.4294097,0.014823286,0.25712168
102,102,0.72031426,-0.18596321,-0.9829935,0.24116625,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,514002,1000,1000.0,1000,0.0,0.46206582,-0.15201318,-0.86428577,0.24857146,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,104000,1000,1000.0,1000,0.0,104000,0.003553502999693592,13.734774167015985,0.9688129090000075,0.31933251000009477,0.009535067999877356,12.429653650016462,0.003651796999747603,1346.2107655520572,0.0002347300001019903,0.000501749396789819,1.187944769859314,9.204803,3.1563618,-6.7673216,2.6047134,-1.4760015,1.6992602,1.4711869,1.3767527,0.090534784,1.7056226,1.4734178,1.3784747,0.09075184,1.7073396,1.4703658,1.3724301,0.09268038,2.4039318e-05,6.265602e-05,103000,0.9917898,-0.025336854,-0.9919931,0.69777304,0.34322286,-1.1868497,-4.3329554,0.8703069,1.4094828,0.40117666,0.01312869,0.24895914
103,103,0.9944407,-0.11614559,-0.9795101,0.52901053,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520,519002,1000,1000.0,1000,0.0,0.9827701,0.10301219,-0.9460482,0.43382722,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,105000,1000,1000.0,1000,0.0,105000,0.005507094999757101,13.447646985005122,0.9769093370000519,0.31465632299978097,0.00953294700002516,12.136358699005996,0.004649283999697218,1359.969554349063,3.329999981360743e-05,0.0004796404973603785,-0.8550527095794678,8.748187,2.8881183,-5.6054773,2.6315978,-1.4319679,1.6238098,1.4270147,1.3187606,0.09236515,1.6252065,1.4282014,1.309871,0.09225386,1.6393219,1.4281116,1.3037969,0.09315357,1.9545167e-05,4.337941e-05,104000,0.99757195,0.054757744,-0.9958083,0.6558235,0.13995585,-1.2446742,-4.5505767,0.95684206,1.150223,0.38784966,0.010561112,0.22804768
104,104,0.9735768,-0.058902867,-0.9889772,0.56288755,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,524002,1000,1000.0,1000,0.0,0.97062355,0.06981458,-0.96275735,0.48088577,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,106000,1000,1000.0,1000,0.0,106000,0.005171294000319904,13.316242364003301,0.9441200220003338,0.33440561899988097,0.009772684999916237,12.019255551003425,0.003477222999663354,1373.589215801062,3.996999976152438e-05,0.0003704685368575156,-1.5633771419525146,8.666201,2.8021226,-2.9587126,2.339542,-1.3813083,1.5532248,1.3793211,1.272208,0.09669996,1.5488688,1.3775516,1.2741077,0.096616164,1.5451863,1.3757929,1.2590088,0.096528664,1.8163797e-05,3.3861605e-05,105000,0.9947226,-0.09648321,-0.9949076,0.6687731,0.5065291,-1.0492243,-3.8563373,0.8353564,1.6595211,0.4542494,0.021145307,0.282891
105,105,0.98430663,-0.029957214,-0.9980817,0.32730684,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,529002,1000,1000.0,1000,0.0,0.65712625,-0.06290477,-0.84725285,0.19729552,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,107000,1000,1000.0,1000,0.0,107000,0.005194102000132261,13.328120779007804,0.9670311320001019,0.32819555399964884,0.009388407000187726,12.014916692007773,0.003376352000032057,1387.20940306606,1.8539999928179896e-05,0.0004595171776600182,1.8987492322921753,9.307347,3.2470613,-5.26006,2.5059958,-1.3422997,1.5179573,1.3361433,1.2068,0.096026294,1.517835,1.3352474,1.207919,0.09702076,1.5195563,1.336874,1.2100338,0.09688618,1.7151091e-05,2.7334563e-05,106000,0.9927873,-0.13282774,-0.9971172,0.7561323,0.066399075,-0.9849456,-3.7119455,0.7168717,1.0686531,0.45098838,0.024429947,0.22456688
106,106,0.9752263,0.07546575,-0.9958553,0.44444484,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,534002,1000,1000.0,1000,0.0,0.8201831,0.05480014,-0.99786985,0.23279524,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,108000,1000,1000.0,1000,0.0,108000,0.005600334000064322,13.368065586003468,0.9456171729998459,0.3257971030002409,0.00894241800006057,12.077717385003325,0.004366613000001962,1400.8728547430628,2.4559999928897014e-05,0.0004713274829555303,-1.2269725799560547,9.302826,2.83982,-5.956743,2.4335763,-1.3035911,1.4732805,1.2984843,1.1584545,0.09243912,1.4718248,1.2977157,1.1562316,0.09258593,1.4699847,1.2971898,1.1561276,0.09202869,1.9242747e-05,2.6810158e-05,107000,0.9998967,0.018644249,-0.99768424,0.7197289,0.41704455,-0.92882735,-3.9478695,0.7097949,1.5174701,0.46915177,0.019295767,0.21691236
107,107,0.9908533,-0.03575613,-0.9920483,0.7042062,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,539002,1000,1000.0,1000,0.0,0.9940062,-0.23727897,-0.98685205,0.4288096,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,109000,1000,1000.0,1000,0.0,109000,0.003530392999891774,13.21837410100261,0.9321589220003261,0.30080333300020357,0.009287107000091055,11.96788901200216,0.004679283999848849,1414.3882169130547,2.6050000087707303e-05,0.0004285385657567531,-1.4140840768814087,9.666458,2.8176582,-5.7942643,2.400581,-1.2873509,1.4520029,1.2833723,1.1153522,0.08216882,1.4521551,1.2861435,1.1213402,0.08207362,1.4466596,1.2788411,1.1165237,0.08286249,1.4484971e-05,3.341314e-05,108000,0.9986081,-0.05414353,-0.9963348,0.6913668,-0.024281628,-1.058093,-4.0388017,0.7562266,0.9760108,0.4303151,0.017618572,0.23207541
108,108,0.9960627,-0.10519549,-0.99088055,0.6149895,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,544002,1000,1000.0,1000,0.0,0.99185896,-0.0079825055,-0.99772996,0.7542945,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,110000,1000,1000.0,1000,0.0,110000,0.0035481029999573366,12.84016813099015,0.938662948000001,0.30924612899980275,0.009187304999613843,11.576243243990575,0.0032617920001030143,1427.487241640039,1.861000009739655e-05,0.0003791391209233552,-0.719127357006073,9.125674,2.9087124,-4.0585656,2.4369073,-1.2489964,1.4538748,1.2432687,1.0934606,0.088311695,1.4664133,1.2437928,1.0930243,0.089044474,1.4814657,1.2433555,1.0955064,0.089804776,1.1195112e-05,2.632108e-05,109000,0.995823,-0.043626588,-0.9981278,0.6827882,-0.080411665,-1.1607751,-4.086408,0.82024246,0.9227364,0.4003633,0.016799467,0.22291061
109,109,0.9889359,0.4489316,-0.9853372,0.4654072,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,549002,1000,1000.0,1000,0.0,0.9976256,0.5622135,-0.98859,0.43727872,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,111000,1000,1000.0,1000,0.0,111000,0.0034866129999500117,13.26866710098966,0.9369607680000627,0.32910804499988444,0.009599375000107102,11.984561765989838,0.004921763999846007,1441.041595474032,2.87699999717006e-05,0.00027024082373827696,-4.373439311981201,7.7242165,2.4677052,-3.2818184,2.228006,-1.2143154,1.4109248,1.2082429,1.0975083,0.08961157,1.4242872,1.2105161,1.1003282,0.090355285,1.4342208,1.2099061,1.0965209,0.08982807,1.3166051e-05,1.4235514e-05,110000,0.995974,-0.024551326,-0.997556,0.64312613,-0.09447906,-1.2305627,-4.002345,0.8033926,0.9098468,0.37472954,0.018272737,0.22418919
110,110,0.99084437,0.28648338,-0.9977561,0.42772815,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555,554002,1000,1000.0,1000,0.0,0.95307064,-0.07469272,-0.9797244,0.34231886,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,112000,1000,1000.0,1000,0.0,112000,0.003581481999844982,13.645118368011026,0.974452035000013,0.32199611999976696,0.00907071800020276,12.332638650011631,0.0033599629996388103,1454.9956217330432,1.939999992828234e-05,0.00021856027888134122,-3.20206880569458,9.84606,2.620088,-4.2614,2.143597,-1.1630986,1.3482596,1.1620951,1.0620335,0.08753671,1.3562517,1.1617174,1.0636544,0.08856497,1.3523327,1.1587896,1.0650731,0.08803527,6.7248166e-06,2.9634535e-05,111000,0.9990003,-0.0059400797,-0.9971544,0.65988696,0.71780956,-1.2869382,-4.160193,0.84308445,2.049938,0.3696041,0.015604546,0.25569582
111,111,0.9728067,0.08308646,-0.97153705,0.25143296,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,559002,1000,1000.0,1000,0.0,0.99673736,0.21950349,-0.72957623,0.38082808,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,113000,1000,1000.0,1000,0.0,113000,0.00348617200006629,12.792201353004202,0.9349533039999187,0.28636250099998506,0.009033047000229999,11.554938216004302,0.003409972999634192,1468.039698598051,1.8140000065614004e-05,0.00019920039630960673,1.0760831832885742,11.692657,3.1262832,-4.349044,2.5811906,-1.124439,1.2931085,1.1216776,1.0190923,0.089791514,1.2934725,1.1220489,1.0335585,0.089481324,1.2956791,1.1214757,1.0277829,0.089832805,6.208394e-06,7.0096744e-06,112000,0.9997966,0.063795246,-0.9967943,0.6508644,0.6415872,-1.3906059,-4.039487,0.93072665,1.8994933,0.3563179,0.017606504,0.2760711
112,112,0.9994936,0.011732672,-0.9863867,0.16600838,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,564002,1000,1000.0,1000,0.0,0.99346614,0.07014231,-0.9525232,0.37051657,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,114000,1000,1000.0,1000,0.0,114000,0.0034746719998111075,12.967891951004276,0.9418254289998913,0.30180229400002645,0.009374358000059146,11.706940664004378,0.004448703999969439,1481.2786373680624,2.5830000140558695e-05,0.00017429549188818783,-3.7752487659454346,12.328203,2.563795,-3.2923837,2.935999,-1.0818111,1.2465385,1.081933,0.9829339,0.09423217,1.2449749,1.0800339,0.9862229,0.09387957,1.2477529,1.0792233,0.97455496,0.094484456,7.6080214e-06,1.5607971e-05,113000,0.9999603,0.11113588,-0.98437667,0.6141264,0.4363005,-1.2154464,-3.9060347,0.92499405,1.5469736,0.41319022,0.020120125,0.28160143
113,113,0.9997346,0.25461262,-0.9947181,0.38303787,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,569002,1000,1000.0,1000,0.0,0.95921624,0.24628314,-0.33247012,0.36412886,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,115000,1000,1000.0,1000,0.0,115000,0.0040186930000345455,13.228574297997056,0.9748657959999036,0.3320276559998092,0.009152016999905754,11.905075572997703,0.00341631299988876,1494.7930035070626,1.8249999811814632e-05,0.00016237700765486807,3.005828857421875,12.727817,3.3444843,-4.0462656,2.7848363,-1.0387647,1.1978669,1.0371851,0.94520384,0.0911739,1.1927208,1.0346867,0.9461695,0.090169206,1.1992579,1.0387022,0.9494815,0.09107824,1.3686268e-05,9.305276e-06,114000,0.99944836,0.24363704,-0.99592304,0.6540695,1.1710868,-1.135922,-3.4697335,0.9278649,3.225496,0.44741926,0.031125326,0.32418928
114,114,0.9976279,0.06267343,-0.59233147,0.101162784,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,574002,1000,1000.0,1000,0.0,0.99927,0.05826166,-0.7695973,0.240639,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,116000,1000,1000.0,1000,0.0,116000,0.004222023000238551,12.813087702001667,0.9354795160002141,0.30707324800005154,0.009341787000266777,11.552104514001257,0.004847283999879437,1507.8607070820608,1.9329999759065686e-05,0.00021230652055237442,11.62900161743164,12.956691,4.374996,-3.9791214,2.6414654,-1.0098088,1.1475885,1.0049037,0.9095018,0.087622575,1.146479,1.0050579,0.90996456,0.08751767,1.147948,1.0060446,0.911933,0.08680613,3.2189857e-06,8.816418e-06,115000,0.9970487,0.31717035,-0.988332,0.70154816,0.5265825,-1.0028647,-3.933144,0.8383994,1.6931361,0.47151223,0.019582009,0.27064428
115,115,0.9937051,0.0582653,-0.9149554,0.10378732,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,579002,1000,1000.0,1000,0.0,0.98231924,0.045836404,-0.9748475,0.31508008,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,117000,1000,1000.0,1000,0.0,117000,0.005084263000298961,12.672853727003258,0.9540644200001225,0.3153442449997783,0.009437127000182954,11.384254528003112,0.004643293999833986,1520.7877405520626,2.5849999929050682e-05,0.0002843664260581136,-0.5429093837738037,10.122717,2.9335098,-4.532706,2.6348114,-0.9824757,1.091305,0.9769236,0.8825043,0.07249614,1.0920485,0.97795165,0.88238764,0.073204294,1.0934346,0.9785259,0.8856065,0.07242034,4.691671e-06,1.0267102e-05,116000,0.9963992,0.25039414,-0.98101896,0.7005355,0.2845431,-0.8029732,-3.5145454,0.7018901,1.3291546,0.53327054,0.029761327,0.25014785
116,116,0.99794924,0.1325576,-0.9873683,0.39596784,0.2,5,1.0,0.2,0.0,0.4000000000000001,1.0,0.0002498750624687656,0.0,0.015805461869933497,585,583004,1000,800.4,2,399.20000000000005,0.99942625,0.2041194,-0.9924382,0.4031905,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,118000,1000,1000.0,1000,0.0,118000,0.0056039319997580606,12.8048670559956,0.9336655930001143,0.3073350790000404,0.007804642999872158,11.546973075995538,0.003466773000127432,1533.850045149059,1.796000015019672e-05,0.00025117420591413975,-0.4854707419872284,12.681347,2.9414344,-4.205126,2.9001036,-0.96321267,1.0393379,0.9574386,0.8742938,0.05851014,1.0422798,0.95843685,0.8765334,0.058131766,1.0426995,0.95772386,0.87821317,0.058434565,4.0257682e-06,5.503725e-06,117000,0.9997315,0.12799525,-0.9866625,0.7529551,0.61338997,-0.5954683,-2.6515205,0.55431867,1.846681,0.63223743,0.07054387,0.3164706
117,117,0.996351,-0.17138167,-0.9896973,0.40356898,0.2,5,1.0,0.2,0.0,0.4,1.0,0.00024962556165751375,0.0,0.01579757097583299,590,587010,1000,801.2,6,397.59999999999997,0.9267719,-0.12915473,-0.99512833,0.4642041,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,119000,1000,1000.0,1000,0.0,119000,0.0034687920001488237,13.067068681010369,0.9460658250000051,0.29895760299996255,0.008420645999649423,11.806475172010323,0.003660233000118751,1547.1874291110607,2.041000016106409e-05,0.0002791043953038752,1.8079334497451782,10.438731,3.2209127,-3.6292348,2.4783485,-0.9359069,0.9974322,0.9323412,0.8624708,0.04127621,0.99425685,0.93215,0.86478186,0.04092106,0.9952875,0.9305192,0.8647336,0.04081885,3.9567917e-06,1.3648696e-05,118000,0.99926513,0.05762935,-0.9910704,0.7948732,0.5776018,-0.64868397,-2.4968722,0.49274424,1.7817602,0.5842518,0.08234215,0.26881626
118,118,0.9962781,-0.12957065,-0.97822475,0.35234398,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,592010,1000,1000.0,1000,0.0,0.9985499,-0.096175596,-0.994582,0.5277967,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,120000,1000,1000.0,1000,0.0,120000,0.003410842999983288,12.95101332299646,0.9520667679998951,0.3144797429999926,0.009702166999886686,11.666583227996853,0.004743173999941064,1560.399663031047,2.7399999908084283e-05,0.0003028271603398025,5.3845534324646,14.785679,3.664567,-2.0898113,2.6400893,-0.9151768,0.95396554,0.9108761,0.85016507,0.028796313,0.95557994,0.9111966,0.8547611,0.028671814,0.9579441,0.9140038,0.85891277,0.0276067,4.6008668e-06,1.9427614e-05,119000,0.99544555,0.064459115,-0.9955085,0.81552285,1.4030414,-0.5534891,-2.2667494,0.51863796,4.067552,0.66751814,0.10364856,0.46911854
119,119,0.9906803,0.21264832,-0.9901946,0.32689595,0.6,10,1.0,0.6,0.0,0.4898979485566356,1.0,0.0014840465001236705,0.0,0.038494728289846916,605,596053,1000,404.3,1,486.40745265672075,0.99475753,0.17284761,-0.9981969,0.472182,0.8,5,1.0,0.8,0.0,0.4,1.0,0.004,0.0,0.063118935352238,144,121000,984,200.0,1,392.0066325969498,121000,0.005508084000211966,13.047458254000958,0.9455849020000642,0.3184127150002496,0.008271554000202741,11.766065096000602,0.003591242999846145,1573.7067347620477,2.465999978085165e-05,0.00037092846469022334,-1.067111611366272,10.555014,2.864914,-5.447163,2.5514982,-0.8931753,0.92846227,0.8899496,0.84859544,0.019884577,0.9242877,0.88947034,0.84820455,0.01975111,0.9228166,0.8883655,0.8465373,0.020284684,3.7268687e-06,9.055684e-06,120000,0.997378,0.007258326,-0.995592,0.773386,1.3549268,-0.61498976,-2.8341637,0.5298755,3.8764772,0.6188198,0.058767654,0.36862436
120,120,0.99141973,0.25098008,-0.99378496,0.66465676,0.6666666666666666,12,1.0,0.6666666666666666,0.0,0.4714045207910317,1.0,0.001984126984126984,0.0,0.04449932835715439,617,600085,1000,336.0,1,469.5220974565521,0.999826,0.22328675,-0.9819801,0.6462191,0.75,4,1.0,0.75,0.0,0.4330127018922193,1.0,0.003,0.0,0.054690035655501276,148,122000,984,250.0,4,423.7764740992591,122000,0.0034706830001596245,13.124393660992155,0.9392406300003131,0.29730356999971264,0.008367905999875802,11.8703020169919,0.005673385000136477,1587.0907624320475,3.547000005710288e-05,0.0003776743251364678,4.431389808654785,9.947769,3.5622537,-7.166173,2.261664,-0.8704745,0.9196161,0.8658881,0.82057685,0.018762542,0.916125,0.8646504,0.8229508,0.01894205,0.913355,0.86484164,0.82090753,0.019160412,4.3346436e-06,8.232668e-06,121000,0.99630684,0.09939048,-0.99366766,0.79592115,1.029349,-0.71963054,-2.3149552,0.49399722,2.7992427,0.54210234,0.0987706,0.25057885
121,121,0.9643323,-0.053075466,-0.9937589,0.47027716,0.2,5,1.0,0.2,0.0,0.4,1.0,0.0002498750624687656,0.0,0.015805461869933497,622,604087,1000,800.4,2,399.20000000000005,0.9963138,-0.03059857,-0.9993553,0.658286,0.6666666666666666,3,1.0,0.6666666666666666,0.0,0.4714045207910317,1.0,0.002,0.0,0.044676615807377355,151,123000,988,333.3333333333333,5,462.9199594842384,123000,0.003606722999847989,14.175762397002927,0.9555111800000304,0.3321809200001553,0.008198588000141172,12.871090063002612,0.005133883000326023,1601.6334759130436,4.103999981452944e-05,0.0004192405322100967,-2.8914873600006104,8.3820305,2.6282034,-4.8352456,2.247661,-0.8454881,0.9024979,0.8419489,0.8088723,0.020604532,0.9040329,0.8411913,0.8088614,0.02073734,0.9038267,0.841245,0.8053726,0.021377038,2.5449954e-06,5.3594626e-06,122000,0.99440646,0.09823536,-0.9931222,0.7869097,0.6479074,-0.54641396,-2.0836196,0.4723891,1.9115366,0.6416765,0.12447883,0.28665546
